Version,File_Name,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,Bugginess
1,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,634,769,3,0,2,731,692,243.67,693,692,231.00,372,189,124.00,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,82,109,3,0,2,101,93,33.67,93,93,31.00,375,190,125.00,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,220,292,3,0,2,276,260,92.00,260,260,86.67,378,191,126.00,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,139,170,1,0,1,170,170,170.00,170,170,170.00,192,192,192.00,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,147,204,8,0,3,186,126,23.25,168,126,21.00,512,193,64.00,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,93,116,2,0,2,114,112,57.00,112,112,56.00,355,194,177.50,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,39,62,2,0,2,55,48,27.50,48,48,24.00,357,195,178.50,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,63,82,2,0,2,79,76,39.50,76,76,38.00,359,196,179.50,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,107,133,2,0,2,131,129,65.50,129,129,64.50,361,197,180.50,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,44,53,1,0,1,53,53,53.00,53,53,53.00,198,198,198.00,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,244,316,3,0,2,311,305,103.67,306,305,102.00,456,199,152.00,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,46,54,1,0,1,54,54,54.00,54,54,54.00,200,200,200.00,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,219,286,2,0,2,277,268,138.50,268,268,134.00,367,201,183.50,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,45,54,2,0,2,53,52,26.50,52,52,26.00,369,202,184.50,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,171,240,2,0,2,223,206,111.50,206,206,103.00,371,203,185.50,35,Yes
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,54,68,2,0,2,66,64,33.00,64,64,32.00,373,204,186.50,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,191,206,1,0,1,206,206,206.00,206,206,206.00,3,3,3.00,2,No
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,261,323,4,0,3,319,311,79.75,315,311,78.75,470,205,117.50,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,37,47,1,0,1,47,47,47.00,47,47,47.00,206,206,206.00,35,No
1,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,78,94,2,0,2,93,92,46.50,92,92,46.00,378,207,189.00,35,No
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,191,239,3,0,1,227,177,75.67,215,177,71.67,3,1,1.00,13,No
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,247,297,2,0,1,284,260,142.00,271,260,135.50,4,2,2.00,13,No
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,392,617,5,0,3,534,425,106.80,451,425,90.20,9,3,1.80,13,No
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,121,0,0,0,0,0,0,0,0,0,0,0,0,0,62,No
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,327,486,2,0,2,305,294,152.50,124,123,62.00,6,4,3.00,62,Yes
2,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,195,224,4,0,2,220,211,55.00,216,211,54.00,13,5,3.25,13,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,695,1422,20,0,3,580,106,29.00,-262,53,-13.10,21,2,1.05,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,41,55,2,0,2,53,52,26.50,51,52,25.50,5,3,2.50,18,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,128,68,2,0,2,63,58,31.50,58,53,29.00,4,2,2.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,28,35,2,0,2,33,33,16.50,31,33,15.50,7,4,3.50,18,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,170,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,175,208,2,0,1,202,195,101.00,196,195,98.00,6,3,3.00,13,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,441,748,12,0,3,375,253,31.25,2,59,0.17,20,4,1.67,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,38,40,1,0,1,40,40,40.00,40,40,40.00,2,2,2.00,13,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,229,209,4,0,1,130,79,32.50,51,20,12.75,6,2,1.50,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,345,423,4,0,3,401,228,100.25,379,211,94.75,11,5,2.75,15,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,446,581,7,0,3,545,378,77.86,509,378,72.71,18,5,2.57,13,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,28,32,1,0,1,32,32,32.00,32,32,32.00,2,2,2.00,12,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,59,82,2,0,1,74,69,37.00,66,69,33.00,7,4,3.50,12,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,161,235,4,0,2,211,183,52.75,187,183,46.75,9,5,2.25,8,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,528,602,3,0,2,589,550,196.33,576,550,192.00,13,6,4.33,8,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,132,164,3,0,1,161,157,53.67,158,157,52.67,9,4,3.00,17,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,39,761,8,0,2,128,92,16.00,-505,21,-63.13,30,6,3.75,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,24,133,2,0,1,80,79,40.00,27,79,13.50,10,6,5.00,18,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,729,992,9,0,3,904,712,100.44,816,712,90.67,26,7,2.89,12,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,51,60,1,0,1,60,60,60.00,60,60,60.00,7,7,7.00,18,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,53,235,5,0,1,74,36,14.80,-87,30,-17.40,24,6,4.80,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,74,148,2,0,1,118,113,59.00,88,113,44.00,12,7,6.00,12,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,47,58,2,0,1,55,53,27.50,52,53,26.00,14,8,7.00,12,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,157,12,2,0,2,9,6,4.50,6,4,3.00,10,8,5.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,78,91,1,0,1,91,91,91.00,91,91,91.00,9,9,9.00,8,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,124,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,125,22,1,0,1,12,12,12.00,2,2,2.00,3,3,3.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,251,11,1,0,1,11,11,11.00,11,11,11.00,2,2,2.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,523,466,8,0,3,214,106,26.75,-38,68,-4.75,12,4,1.50,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,762,132,6,0,2,111,73,18.50,90,62,15.00,22,9,3.67,32,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,184,39,5,0,1,25,9,5.00,11,7,2.20,17,6,3.40,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,47,13,1,0,1,9,9,9.00,5,5,5.00,1,1,1.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,148,17,3,0,2,8,4,2.67,-1,1,-0.33,15,10,5.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,58,22,1,0,1,13,13,13.00,4,4,4.00,2,2,2.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,132,59,2,0,1,26,25,13.00,-7,0,-3.50,12,11,6.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,808,299,9,0,3,221,95,24.56,143,65,15.89,29,12,3.22,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,274,76,5,0,3,70,44,14.00,64,44,12.80,22,13,4.40,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,155,8,1,0,1,5,5,5.00,2,2,2.00,3,3,3.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,134,103,6,0,3,30,19,5.00,-43,2,-7.17,34,14,5.67,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,68,35,1,0,1,26,26,26.00,17,17,17.00,3,3,3.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,145,6,2,0,2,5,4,2.50,4,4,2.00,12,7,6.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,159,18,3,0,2,17,15,5.67,16,15,5.33,12,6,4.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,113,94,5,0,2,59,37,11.80,24,14,4.80,38,15,7.60,45,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,71,3,1,0,1,2,2,2.00,1,1,1.00,9,9,9.00,29,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,74,47,1,0,1,25,25,25.00,3,3,3.00,6,6,6.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,101,12,2,0,2,10,10,5.00,8,9,4.00,17,10,8.50,29,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,249,62,3,0,2,61,30,20.33,60,30,20.00,5,2,1.67,29,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,502,192,6,0,2,182,110,30.33,172,110,28.67,23,8,3.83,29,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,24,27,1,0,1,27,27,27.00,27,27,27.00,1,1,1.00,20,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,80,90,2,0,1,89,84,44.50,88,84,44.00,3,2,1.50,20,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,260,42,4,0,3,36,23,9.00,30,23,7.50,21,16,5.25,28,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,158,42,2,0,2,12,7,6.00,-18,3,-9.00,5,3,2.50,28,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,469,65,4,0,2,29,15,7.25,-7,6,-1.75,10,4,2.50,28,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,179,5,1,0,1,5,5,5.00,5,5,5.00,17,17,17.00,28,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,133,7,1,0,1,5,5,5.00,3,3,3.00,5,5,5.00,28,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,91,2,1,0,1,1,1,1.00,0,0,0,18,18,18.00,28,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,121,132,1,0,1,132,132,132.00,132,132,132.00,4,4,4.00,10,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,208,236,1,0,1,236,236,236.00,236,236,236.00,9,9,9.00,18,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,198,52,3,0,2,49,26,16.33,46,26,15.33,11,8,3.67,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,152,22,3,0,2,20,10,6.67,18,8,6.00,24,11,8.00,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,451,192,9,0,2,153,61,17.00,114,59,12.67,66,19,7.33,62,Yes
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,75,90,1,0,1,90,90,90.00,90,90,90.00,11,11,11.00,18,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,48,58,1,0,1,58,58,58.00,58,58,58.00,12,12,12.00,18,No
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,114,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Yes
